,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded,payment_method_encoded
682,Male,47,1,1,long-term,email,1,104.21103263967828,17.716512295613015,87.64368613516446,103.78652082666068,0,0.010000735072929437,1,1,2
683,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,60.87663590888523,87.2935185559764,0,0.0065185772236232495,1,1,1
684,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,62.856232503711055,82.65886977650032,0,0.006843118655468889,1,1,1
685,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,62.14733743730281,89.08840577645218,0,0.007110856529703993,1,1,1
686,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,61.03287855918506,80.36359790873729,0,0.007407278570913852,0,1,1
687,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,64.62498442669478,78.28310259717522,0,0.007546050673802625,1,1,1
688,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,44.22383620740917,57.898676821811584,0,0.007010188385981811,0,1,1
689,Female,72,0,1,long-term,automatic transfer,0,0.0,0.0,51.37691247768863,75.09766169664533,0,0.008708522284893314,0,1,1
690,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,71.59469428942118,91.18090420597836,0,0.006846170978142655,0,1,1
691,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,48.615828322424775,66.98987280551361,0,0.007828915421241313,1,1,2
692,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,46.092898554902376,73.32436649986035,0,0.007612898880518013,1,1,2
693,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,65.42993110108131,87.91874272879845,0,0.006931039201033114,0,1,1
694,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,27.230409647067127,51.45062592855323,0,0.006047903439668038,1,1,1
695,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,49.73644592979996,65.89871334905372,0,0.006717320467714264,0,1,1
696,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,71.68282820259365,86.88578284119298,0,0.006819636803003768,1,1,1
697,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,62.57712795995846,83.89447690021456,0,0.008881680906087,1,1,1
698,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,66.74023518803796,85.1932915590524,0,0.0076261835436359756,0,1,1
699,Male,72,0,1,long-term,automatic transfer,0,0.0,0.0,60.607001653433954,71.33972797737707,0,0.008845981841082724,1,1,1
700,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,68.86527176155174,89.1140147000378,0,0.007450989195528942,0,1,1
701,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,39.59898621549816,47.88698754152086,0,0.008004544241140095,1,1,1
702,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,56.07754978758134,79.84871317992288,0,0.008311159893049909,1,1,1
703,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,50.144106660545305,68.66047774741655,0,0.008388172727971804,1,1,1
704,Female,72,0,1,long-term,email,0,0.0,0.0,52.45214789871624,70.050886747866,0,0.0065843240408244895,0,1,2
705,Male,72,0,1,long-term,automatic transfer,0,0.0,0.0,42.06356162520602,56.9545973127016,0,0.008399261790267365,1,1,1
706,Male,72,0,1,long-term,automatic transfer,0,0.0,0.0,51.912702314836274,57.24210329168768,0,0.010894212031286992,1,1,1
707,Female,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,68.267116943001,92.38453456924034,0,0.006174689508953292,0,1,2
708,Male,72,0,1,long-term,automatic transfer,0,0.0,0.0,38.88031279859226,63.21461201395895,0,0.007320323054230483,1,1,1
709,Female,72,0,1,long-term,automatic transfer,0,0.0,0.0,33.933185852452155,47.19694349515642,0,0.005542328693921215,0,1,1
710,Female,72,0,1,long-term,automatic transfer,0,0.0,0.0,58.312457850004414,71.61773097326866,0,0.008270812483710976,0,1,1
711,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,70.95707132462422,90.5678716682356,0,0.007107561832235622,0,1,1
712,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,54.79854476314621,80.55346226527998,0,0.00911506464387171,0,1,1
713,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,43.859503732844885,60.61195402325297,0,0.006714886183837848,0,1,1
714,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,54.13588450563076,60.9543937545055,0,0.008885355514660409,1,1,2
715,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,70.2283642801744,90.15052373254588,0,0.006995619698800401,1,1,1
716,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,53.486849622550494,67.57740168772341,0,0.01140094927643978,1,1,1
717,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,60.50373770255831,75.54605135153756,0,0.007396085083039506,1,1,1
718,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,55.97924299644204,74.98338419186175,0,0.006692334151764722,0,1,1
719,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,40.71228472484508,68.24336960920304,0,0.004878191914695232,1,1,1
720,Female,72,0,1,long-term,email,0,0.0,0.0,55.29087430984244,79.46668518110386,0,0.005640442585143426,0,1,2
721,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,65.84900284654422,87.62322397727604,0,0.006579780164748721,1,1,1
722,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,63.68958862683352,75.9493829021763,0,0.013852955839425838,0,1,1
723,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,66.23271114610951,87.83458970216955,0,0.0090074344425591,0,1,1
724,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,57.09713114833649,75.60216355717525,0,0.011543683448674269,0,1,1
725,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,68.18247871006473,85.22925769987317,0,0.006998354514443305,0,1,1
726,Male,72,0,1,long-term,automatic transfer,0,0.0,0.0,25.51589892323988,44.37405897910886,0,0.006222385383269941,1,1,1
727,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,84.60402836660788,106.38552960820374,0,0.008681373337202796,1,1,2
728,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,97.26547531213576,118.24275917487874,0,0.007245584874249079,1,1,1
729,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,88.48979263537123,106.73974586969754,0,0.008223533553479007,1,1,1
730,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,79.8366089414202,105.43998731520144,0,0.008382146985588987,0,1,1
731,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,67.62181751522367,89.5651344962236,0,0.0069551222701194505,0,1,1
732,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,95.57530668995857,116.90658379977616,0,0.007301251032291672,0,1,1
733,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,96.16222183670612,115.97793416207116,0,0.006947245074348419,0,1,1
734,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,91.94175697892088,110.17073752193042,0,0.007850133604610492,1,1,1
735,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,70.57772706560353,95.78699863310273,0,0.006880296187952777,0,1,1
736,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,61.68585209500483,85.07731166500199,0,0.0069606690234628584,1,1,1
737,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,72.0407360290644,91.5444553942207,0,0.006849596503546741,1,1,1
738,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,76.23113173124783,94.58541699686862,0,0.00751015639598116,1,1,1
739,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,77.50831573194554,96.3432490634594,0,0.006877394772398744,1,1,1
740,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,86.73031440981879,105.68085355878068,0,0.00677881438430647,1,1,1
741,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,85.39674348525442,101.9573657934774,0,0.008192432157369749,1,1,1
742,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,80.01235569913584,95.11821470725393,0,0.007401975791490895,1,1,1
743,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,62.84519932202147,80.95882566384883,0,0.0077772773861095506,0,1,1
744,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,85.9940782502332,104.03291383228309,0,0.007172662016377083,1,1,1
745,Female,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,87.95964582907727,107.80412593047129,0,0.006664804508111359,0,1,2
746,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,94.61168232636224,115.09489722632064,0,0.007355082803975914,1,1,1
747,Female,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,78.44419827636301,95.4442855744134,0,0.006780867002426986,0,1,2
748,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,83.56946016254557,101.94482270534102,0,0.00764708277147541,0,1,1
749,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,90.0288383199938,109.95962255215504,0,0.007205930342543032,1,1,1
750,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,87.5680720397838,107.75164596102366,0,0.007550087408187361,1,1,2
751,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,94.72990667567365,113.62555115795011,0,0.007538569633169364,1,1,1
752,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,97.67002834861005,118.63522999234418,0,0.006928077416419243,1,1,1
753,Female,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,86.18851181350823,106.03073998736988,0,0.0075937664888934995,0,1,2
754,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,93.07099420134314,113.60601651264044,0,0.008301656447885135,0,1,1
755,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,83.79557362586449,102.07458090159354,0,0.007617320703849564,1,1,1
756,Female,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,91.76427818435413,111.46412250012288,0,0.007725711201477232,0,1,2
757,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,84.0625523925782,103.08848210803424,0,0.007366537452611239,0,1,1
758,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,97.53397750304454,118.3348060624912,0,0.007159053553838134,0,1,1
759,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,82.53882414237583,103.4644379196448,0,0.007778188531415049,0,1,1
760,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,76.06071285590482,99.67896333887896,0,0.007295491636830952,0,1,1
761,Male,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,81.27432556159225,99.57361095725436,0,0.007886220928545185,1,1,1
762,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,79.44799137639558,103.60560137180158,0,0.0070165348154775774,0,1,1
763,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,89.05058403803687,106.6942684391143,0,0.007131751930917858,0,1,1
764,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,88.11153321608434,105.13362582970326,0,0.007067464502802878,0,1,1
765,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,78.68650547343934,100.97866674677078,0,0.007069494001715017,0,1,1
766,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,95.44847390736888,114.3291054746193,0,0.007027918695396286,0,1,1
767,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,92.01497059294212,112.97535603623103,0,0.0076712698020448685,0,1,1
768,Female,72,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,84.5404912930139,104.23978427978454,0,0.007348562943137261,0,1,1
769,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,92.002644728261,113.13205063772826,1,0.010911617014468723,1,1,2
770,Male,72,1,1,long-term,email,0,123.379431680155,20.974881377071146,82.95438466460283,101.684537506066,1,0.00986631442084246,1,1,2
771,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,25.503350484514595,0,0.008724,0,1,1
772,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,27.08865317342002,0,0.008724,0,1,1
773,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,19.306425606575043,0,0.008724,0,1,1
774,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,18.648167788151035,0,0.008724,0,1,1
775,Male,72,1,0,long-term,mail,0,123.379431680155,20.974881377071146,0.0,22.942261260732806,0,0.008724,1,1,0
776,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,21.049327986499208,0,0.008724,0,1,1
777,Male,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,26.41079762231746,0,0.008724,1,1,1
778,Male,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,25.84575173269362,0,0.008724,1,1,1
779,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,21.637223945613638,0,0.008724,0,1,1
780,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,25.208669932987863,0,0.008724,0,1,1
781,Male,72,1,0,long-term,mail,0,123.379431680155,20.974881377071146,0.0,22.81463346209173,0,0.008724,1,1,0
782,Female,72,1,0,long-term,mail,0,123.379431680155,20.974881377071146,0.0,19.715804458319017,0,0.008724,0,1,0
783,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,27.05868528440816,0,0.008724,0,1,1
784,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,20.22552617761564,0,0.008724,0,1,1
785,Male,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,19.962547531532618,0,0.008724,1,1,1
786,Female,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,23.93463555171504,0,0.008724,0,1,1
787,Male,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,22.81656377113545,0,0.008724,1,1,1
788,Male,72,1,0,long-term,automatic transfer,0,123.379431680155,20.974881377071146,0.0,23.816824902852485,0,0.008724,1,1,1
789,Male,72,1,0,long-term,email,0,123.379431680155,20.974881377071146,0.0,17.89172430076706,0,0.008724,1,1,2
790,Female,17,0,1,short-term,mail,0,0.0,0.0,38.544107803457095,34.55493606876276,0,0.0055138394899710745,0,0,0
791,Male,17,1,1,short-term,mail,0,114.0418219798236,19.388306073862275,18.158361485635474,32.0834107594498,0,0.006516643971896417,1,0,0
792,Female,17,1,1,short-term,mail,1,117.20916302466674,19.926562991176585,53.08030136779198,62.48768515362168,0,0.006835263483255667,0,0,0
793,Male,17,1,1,short-term,email,1,123.379431680155,20.974881377071146,39.36303656603262,56.95935961567427,1,0.010640596569471037,1,0,2
794,Male,17,1,1,short-term,email,1,121.36899672067575,20.633912229131727,67.11628573810368,89.42202674575358,0,0.006215547551209012,1,0,2
795,Female,17,1,1,short-term,email,1,114.90129659919278,19.533084122397348,50.25848109293109,65.82878241321174,0,0.007079075834404049,0,0,2
796,Male,17,1,1,short-term,automatic transfer,1,123.65861066328478,21.02296509698861,63.64912578294497,82.58577374507975,0,0.005783107668552586,1,0,1
797,Female,17,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,77.19727670928316,86.60790938064352,1,0.00997514832914721,0,0,1
798,Female,17,1,1,short-term,email,3,123.379431680155,20.974881377071146,64.90381241289303,68.9604669163899,1,0.00902072781773414,0,0,2
799,Male,17,1,1,short-term,email,0,123.379431680155,20.974881377071146,52.75522650911033,69.23685795571865,1,0.0131078645354257,1,0,2
800,Male,17,1,1,short-term,email,1,123.379431680155,20.974881377071146,49.49474978003403,64.92946943899766,1,0.013187264281278165,1,0,2
801,Male,17,1,1,short-term,email,2,123.379431680155,20.974881377071146,67.10630518424554,73.62634661013503,1,0.009829421139730414,1,0,2
802,Female,17,1,0,short-term,automatic transfer,2,129.16634345325372,21.956510667067533,0.0,21.376627203187727,0,0.008724,0,0,1
803,Male,17,0,1,long-term,automatic transfer,1,0.0,0.0,45.82926312212594,67.38049127600213,0,0.005504274714017185,1,1,1
804,Female,17,1,0,long-term,mail,2,108.75910850461952,18.488514372288694,0.0,17.622039546762185,0,0.008724,0,1,0
805,Female,17,1,0,long-term,mail,2,109.9781380601685,18.69704460914182,0.0,16.36031848165694,0,0.008724,0,1,0
806,Male,17,1,0,long-term,mail,2,122.9566727533947,20.902682770534195,0.0,21.202789188682036,0,0.008724,1,1,0
807,Male,27,1,1,short-term,automatic transfer,2,122.0419309245559,20.74799471994813,46.40286288716928,57.26609800561193,0,0.009723981719963628,1,0,1
808,Male,27,1,1,short-term,automatic transfer,1,109.73320724438328,18.656533241855183,50.1325682334929,60.24485007276888,0,0.00677214199481018,1,0,1
